ppm,dur_pri,ppv_pri,p_pri_on_pub,p_pub,tp_pri_drug,tp_pri_drug_time,tp_pri_txi,drug_time,Scenario,Key
0.2051567351477509,0.3132368073303761,0.6383826385512221,0.3868284091867899,0.405599839988776,1699144.109614651,532234.4760899079,1845612.7765290777,6.027879619417153e-4,Drug sales data alone,530
0.5297476454977109,0.8546674357819818,0.5340007518831305,0.2462301611457255,0.6775914395143748,520968.8790028109,445255.13593954593,599117.700914599,6.028506092256814e-4,Drug sales data alone,1596
0.10488344934182892,0.1583230137557223,0.5829589487138358,0.642794603444842,0.2763310859941874,3075361.599809493,486900.5168704585,3297686.7437595255,6.038720059495125e-4,Drug sales data alone,1487
0.4218838253944596,0.6969998440105074,0.6844732183676095,0.352255090822514,0.5667789471173351,819358.9724504057,571093.0759865424,962378.7810488862,6.032440815586488e-4,Drug sales data alone,1910
0.3512995784168782,0.5405748201708466,0.3972034683463503,0.24808943226523944,0.6521873978913452,612685.2705158467,331202.2299304303,671181.2045657077,6.028688645222964e-4,Drug sales data alone,1220
0.4885692634916177,0.7385123388598066,0.30784661607794556,0.14001719358578751,0.7711449490322845,348270.251930247,257201.8783083008,373844.22391761286,6.04063210812008e-4,Drug sales data alone,469
0.4246669886122813,0.6214482543890708,0.5149459461492614,0.09453358445758558,0.6360265449653585,691514.1787231279,429740.2792527798,720436.3050122381,6.033746405838902e-4,Drug sales data alone,134
0.36454235230476423,0.5663342270245271,0.4379222121104061,0.2537520885908804,0.6388242065848211,646924.7108898162,366375.6060848497,712867.3528569188,6.048841588245634e-4,Drug sales data alone,1860
0.5486703334116751,0.9899941539395232,0.6271995877026668,0.4026677998177199,0.6493808536373673,529268.5452676446,523972.765679044,679361.0583586763,6.040120254728492e-4,Drug sales data alone,694
0.3107035601286892,0.4973375700352452,0.6785263591463362,0.3889686547791315,0.4930615805856809,1138623.374069665,566280.1820451394,1295146.9993567113,6.034027350180442e-4,Drug sales data alone,1328
0.5738603531829798,0.815599341684962,0.6112658448923473,0.01566167648358172,0.6662178466273421,625970.566094065,510541.1816204824,631647.5714068137,6.038697633128176e-4,Drug sales data alone,1166
0.2863898724804174,0.4412090872808314,0.30508485779139294,0.3018689602034017,0.6657892706985505,577290.4227603512,254705.78052205988,631921.4287276351,6.036160560517938e-4,Drug sales data alone,1301
0.1985427378180609,0.2965646683214332,0.5611422918824645,0.3004533555830725,0.4285280808803992,1579208.160007486,468337.34418312093,1679388.4359084617,6.034321182727971e-4,Drug sales data alone,1268
0.4195013719516329,0.7039170914282916,0.6835814798812335,0.3822468695593862,0.566018967975722,810326.3777227612,570402.5869142293,965079.9215823757,6.033007059404395e-4,Drug sales data alone,524
0.4457107046675869,0.7492604844567312,0.3247488722901029,0.3686082154324703,0.7439131864828541,361958.81855564145,271201.439744386,433116.6990303685,6.037914711637357e-4,Drug sales data alone,1266
0.3813481181277346,0.5736821745667631,0.4509338529974277,0.17256972328059528,0.6416431781611392,656284.2552429972,376498.5786817312,702516.2445865151,6.036610234117651e-4,Drug sales data alone,1241
0.5892962228558937,0.859804433088148,0.6547440108792829,0.0621150641001726,0.6562973819718865,635855.534732631,546711.407566751,660014.8315838998,6.037112047810522e-4,Drug sales data alone,1741
0.5230353005348554,0.8529861074613652,0.6544541225823451,0.26476716192269467,0.6289409643228688,640941.0729624187,546713.8309383243,743967.6229541873,6.039812938859175e-4,Drug sales data alone,975
0.4479310490150416,0.721942670175979,0.5778099502569544,0.28507636877510195,0.6216246195930788,668884.8072610999,482896.4837942236,766801.1389398057,6.042430469783145e-4,Drug sales data alone,571
0.2054762554815432,0.3105270949465564,0.32089771067526734,0.33744296371144716,0.5761627195895533,861805.6958529156,267614.01914160146,926012.1528835184,6.029549663973612e-4,Drug sales data alone,1735
0.18687235452445008,0.2870853762811814,0.6826136595480488,0.4566983950990081,0.36721866077562393,1983581.918494561,569457.3614555588,2168665.136002557,6.031549160917633e-4,Drug sales data alone,1221
0.4930928420603663,0.953119467682828,0.7125160426341112,0.5570248532498179,0.5946247980395907,623310.0913381649,594088.9824575667,859340.9442923127,6.028364257123663e-4,Drug sales data alone,780
0.47054342528874193,0.8490557281807319,0.6012352365856701,0.4672916486086184,0.6241740898635211,591071.5628761767,501852.6962247555,757668.4745331007,6.034961048752282e-4,Drug sales data alone,1269
0.21040776694912972,0.3371011869172714,0.34587067280813993,0.5690323798049497,0.5636493844833999,857852.2224036535,289183.0023718907,974531.7737716504,6.045074515598167e-4,Drug sales data alone,208
0.4585783008459747,0.7173137085160582,0.2465259217522616,0.22268692822367167,0.7973607728236216,287270.6949275767,206063.20752648523,319943.0890264255,6.043388298658004e-4,Drug sales data alone,830
0.2901639972640876,0.432192108829698,0.26592148794352355,0.19530784351490657,0.6985652688544398,513097.6884076002,221756.77198852404,543922.4852313312,6.029288898654124e-4,Drug sales data alone,1674
0.4880577731664334,0.7405972763021532,0.5237962094505221,0.14431392576714883,0.6640565801776854,591560.9932034519,438108.460333073,636383.749157471,6.047305704260878e-4,Drug sales data alone,493
0.3992441762909412,0.6105941743068706,0.5336246127976538,0.20175019509765357,0.6133233414003436,729079.022773576,445171.4039148917,792949.167577889,6.031620956421038e-4,Drug sales data alone,1823
0.5084843002762559,0.847902877111004,0.6647955849226199,0.3098081054992811,0.6183793428483774,654963.7289467199,555345.6301772755,777435.0628831208,6.03973477013179e-4,Drug sales data alone,531
0.33039071484222815,0.5340470989978732,0.4212231286457501,0.3838423079666311,0.6248781124878443,659211.9013513799,352050.2035415766,754953.5513946004,6.042755539912916e-4,Drug sales data alone,1599
0.28205492110088987,0.4175174296486054,0.2961717421358387,0.18005257325340548,0.6685585667246156,592111.9600806339,247217.06363706387,623791.0082440403,6.035002561221833e-4,Drug sales data alone,100
0.18272396922054732,0.2801458543668992,0.3942629674910356,0.4426825056158429,0.4961093698062237,1175287.2839839018,329251.8602982227,1278721.4016162218,6.037885681551573e-4,Drug sales data alone,1582
0.4980219446434141,0.7407972056583167,0.6712599881924416,0.108966790038499,0.6110753523470656,757817.5427518142,561389.118069396,801302.509274449,6.046664384234527e-4,Drug sales data alone,685
0.5659187314340056,0.8902187699471769,0.6380711342919534,0.18639863357668748,0.6532350559814863,598072.4633538019,532415.3326660995,668600.8079418711,6.032871721567929e-4,Drug sales data alone,1997
0.5147924431158942,0.8668500994703962,0.5997000883695157,0.32027455809978966,0.6458494691737707,577636.9107899783,500724.61357606505,691677.1225860432,6.036809373769945e-4,Drug sales data alone,627
0.4194150405034489,0.6892837317388377,0.5927387272985761,0.3461112707481837,0.5998352058995556,718293.9263345838,495108.31802924373,840271.2981504899,6.039201974977786e-4,Drug sales data alone,1809
0.5671928300460085,0.9380675509786668,0.25654105317689957,0.2650595205498095,0.8240593683600211,228319.08661922064,214178.7264265784,268718.13300479343,6.036178768855131e-4,Drug sales data alone,1346
0.35543629937100035,0.6392027159809085,0.6348440213706172,0.6201184739470299,0.5425878766313158,828027.6603333062,529277.5293923665,1062135.7872778913,6.02780309704736e-4,Drug sales data alone,732
0.4375502905441103,0.6470329181001555,0.5791720079549049,0.1108050323011436,0.6165953891628311,745866.8703743262,482600.4176525307,783871.1166273454,6.02452435833873e-4,Drug sales data alone,522
0.19199349351557443,0.29373527352369333,0.6998027551170302,0.4271512084698996,0.3676805422569386,1987823.666905597,583893.9285153867,2165409.442656018,6.032550224985255e-4,Drug sales data alone,1794
0.4709123624403852,0.988640891334806,0.6897395332496705,0.7032039668946967,0.5910854957491612,582723.5190841706,576104.2993091292,871228.6609787603,6.038911045926706e-4,Drug sales data alone,1584
0.2661413709177128,0.4177907968843397,0.7086929019845729,0.3811852367678922,0.4436047836501151,1417941.5803151573,592402.9427753096,1578031.5587504096,6.043684144983038e-4,Drug sales data alone,365
0.613568811215935,0.9927440971239372,0.5179647721883097,0.21321482312806112,0.7155303059045872,435001.0878242648,431844.7621800302,500474.0922895969,6.027955920869234e-4,Drug sales data alone,659
0.47242800758168696,0.9761122104956054,0.5310376131864623,0.6734154217689394,0.6539980031834914,454259.4875173403,443408.2324991519,666206.6866570596,6.036999001852698e-4,Drug sales data alone,1509
0.376557819867104,0.6459734019066917,0.6333100203701151,0.47426487373109416,0.5583259379714341,818690.5054786211,528852.2909327339,996686.9876306838,6.037548957703816e-4,Drug sales data alone,1076
0.3146692687933831,0.5109646463867291,0.7462390363520112,0.4279952629832292,0.4717844485053622,1219538.0848885905,623140.8463002475,1409344.2835930593,6.037413078211959e-4,Drug sales data alone,139
0.49262055205716887,0.7610132551047137,0.6734487739924006,0.1817287623023063,0.608177299506703,739255.8675643237,562583.5141303851,811943.7723223027,6.039834936253893e-4,Drug sales data alone,1384
0.30992315134297327,0.461016565669575,0.44821542174649825,0.17960722551485228,0.5946788079511914,811384.0683421385,374061.4966261005,859211.5985262655,6.033910261555138e-4,Drug sales data alone,106
0.1671286996350821,0.24444203134512404,0.7020693329291483,0.227276297265485,0.335469118649709,2401828.181668199,587107.7596689402,2496662.384419209,6.046171368056478e-4,Drug sales data alone,1481
0.15793191307346033,0.23896857031969737,0.3995506860730116,0.456915624992106,0.4563042839683329,1395187.0482011852,333405.8542371959,1503696.1029000594,6.033147949319994e-4,Drug sales data alone,1495
0.5715936033454028,0.8972090842761248,0.5102483510012729,0.1779207917971325,0.7038532579069822,475186.5644116799,426341.70231612114,528983.3139191878,6.04113916107231e-4,Drug sales data alone,1679
0.20685263490492337,0.3178070274146993,0.3020233255376402,0.4098478028627736,0.5923628983936109,792698.6976108479,251925.21672320715,866127.324772095,6.030784231353726e-4,Drug sales data alone,1704
0.2950338251839345,0.4226164880629779,0.4215368907564344,0.06097113476680992,0.5973543313244375,832829.8399440636,351967.6221112122,848085.6689585778,6.036841330522947e-4,Drug sales data alone,997
0.2884265181629915,0.41727676851578327,0.6124168337160943,0.10014480036838733,0.4992254453086531,1225396.9805740768,511329.6922029488,1261844.6257763174,6.036657380533736e-4,Drug sales data alone,1353
0.16748773132365374,0.24566412357766015,0.4493436594299307,0.21561103824299985,0.44250462907676624,1529734.9581395776,375800.997797468,1587046.7122026363,6.046749063275749e-4,Drug sales data alone,851
0.18737252162531703,0.2843980830686939,0.40137412364820857,0.3917984027723893,0.4971018872728226,1179973.4850316304,335582.1972148819,1273461.1384751226,6.044942551767494e-4,Drug sales data alone,972
0.19519811284456232,0.3059060013204298,0.4383847832821756,0.529039521861904,0.4853354376706404,1196279.185341949,365948.982050817,1334042.434137653,6.035422914652346e-4,Drug sales data alone,118
0.5922348095251211,0.871448366763625,0.5177807174026863,0.07771523288188226,0.7077535673023313,495437.18848054664,431747.9287353346,519340.165555034,6.028746528404884e-4,Drug sales data alone,660
0.48197030633438553,0.7195869982511433,0.585291108381602,0.12139793766061262,0.6357342469006352,678961.1733602382,488571.6326673678,721156.1657147377,6.03530129667557e-4,Drug sales data alone,1215
0.1620118998057315,0.2420222893766245,0.6186298358766399,0.36932158247222113,0.3566207095238017,2133842.011360948,516437.32875759783,2269645.0693239016,6.035724376357384e-4,Drug sales data alone,1300
0.4236116975482645,0.7473875979039465,0.3824433910842639,0.47786556677007946,0.7014271837900855,427608.0639726733,319588.9637768934,536138.2271741604,6.04181256733048e-4,Drug sales data alone,1193
0.6046417985706569,0.8925793392855416,0.24995534840566205,0.07862259995252756,0.8369192462334826,233709.9464429743,208604.6695805293,245374.69383958707,6.033985008245403e-4,Drug sales data alone,247
0.16529173858260346,0.24301415326709652,0.33795483672594195,0.2687960555631101,0.5090102613769673,1161064.8706461098,282155.19642823533,1215049.225030806,6.036316761073217e-4,Drug sales data alone,1466
0.6222492634906814,0.92018195032555,0.665448712450963,0.08025372009772312,0.6644781967575657,604532.0696795121,556279.4989120348,636307.8978145592,6.04395330913392e-4,Drug sales data alone,813
0.15643593935891542,0.24096403306858627,0.705646050736946,0.5506012745958054,0.3200918028137212,2443705.020872302,588845.0174593437,2674029.408993537,6.033325055780432e-4,Drug sales data alone,491
0.5454301521670751,0.8428630882938997,0.7341175037688532,0.16973745970405965,0.6111334284357723,726784.7765388745,612580.0612785475,800935.310277321,6.033091509839402e-4,Drug sales data alone,214
0.3357046089617636,0.5486148858557617,0.39101300446033627,0.4164959506069784,0.6457710887765478,594573.1311137482,326191.67045887175,691219.1189043229,6.031485668645505e-4,Drug sales data alone,1345
0.4318624473660595,0.631808131365663,0.4115676712729986,0.08685490367428568,0.690442228646982,543536.5787942566,343410.8301768847,564718.8269349537,6.032750563675589e-4,Drug sales data alone,217
0.2040522506808186,0.31192431409435484,0.6451050187846834,0.3871508951059842,0.4013297870726685,1729134.258546839,539359.0175742736,1877451.0344033611,6.044914443658714e-4,Drug sales data alone,1153
0.4955383537075167,0.7217700686726706,0.4737553304205124,0.06805408468948713,0.6892969215463083,548202.2108248137,395675.9473535356,567334.6699919492,6.038487566409486e-4,Drug sales data alone,1987
0.29100498732571406,0.4205936617079968,0.4660434276221767,0.09896226473671783,0.569591055008439,924474.390874088,388828.0692130025,951887.330140574,6.032173939555142e-4,Drug sales data alone,788
0.17514234710060805,0.2683234486337009,0.7491482565008689,0.46573547843062674,0.33121336218803626,2334170.3049749914,626312.625929267,2541478.737874248,6.044578591767454e-4,Drug sales data alone,1140
0.5227579609030812,0.7551254357031227,0.4254016258289587,0.04600138392923773,0.722941025291502,470574.0217432112,355342.4131994131,482169.02459417033,6.039354698570487e-4,Drug sales data alone,1027
0.5211190612685592,0.8379842829225166,0.35942890804272676,0.2410392215213916,0.7546153648682982,357974.11630300106,299976.6831549919,409398.7473448459,6.034164289122844e-4,Drug sales data alone,1933
0.5346153337331241,0.9944298384443612,0.448061721901153,0.45547895501280466,0.7170494507091085,376154.36585137766,374059.12526372663,497233.7950200327,6.035941825307025e-4,Drug sales data alone,1188
0.45185689915780675,0.649650227102482,0.37903506572957296,0.04593506174945189,0.7168178134896191,486637.3005959671,316144.0328487088,496952.0749180636,6.030429355570589e-4,Drug sales data alone,1532
0.32623465936489143,0.4736257848053228,0.269525593965208,0.09613787805761964,0.7198692804959069,475229.32842769014,225080.86363907123,490616.7920614767,6.03783438116537e-4,Drug sales data alone,651
0.22846192082739183,0.35966976943541773,0.3469329087107287,0.45548557977576326,0.5829625328641205,807319.0888335969,290368.27054159134,901087.2262196104,6.051266719394143e-4,Drug sales data alone,1114
0.638512232481869,0.9456486962973152,0.22607041464140085,0.07863047022234028,0.8569119046779545,199820.27565131057,188959.78316343192,210382.86663915025,6.043218347558828e-4,Drug sales data alone,829
0.5433756962859524,0.7833073107447553,0.22334450487574095,0.0436168476516311,0.8376959240985636,238272.027665527,186640.2212163839,244056.24235912823,6.041887074734639e-4,Drug sales data alone,585
0.25161595262380637,0.35926190155200755,0.4211322274111045,0.05929911758494675,0.5591781931439619,978665.5022063137,351597.2293059906,993488.9574803936,6.03628312503416e-4,Drug sales data alone,1834
0.5316963986042227,0.829063444432029,0.5203265309377308,0.18863928505004232,0.6840499410428218,523714.2468600995,434192.33739996,582097.9936981153,6.03321523509848e-4,Drug sales data alone,1551
0.2124582972477791,0.33295396013850304,0.7362358733731039,0.471368012477979,0.3799224414581669,1848224.229034384,615373.5762809298,2053915.770884488,6.043165723537915e-4,Drug sales data alone,1853
0.43703034084201986,0.6451886876645051,0.4976749158428597,0.10712058777104697,0.6505572270103224,644296.7065668415,415692.9465764232,675940.841213078,6.039062702288249e-4,Drug sales data alone,1391
0.2733158007234617,0.4316586123660815,0.700513813106844,0.39459739892395845,0.45330414642606853,1353322.0820994708,584173.1320434338,1516921.6310788149,6.029308559618963e-4,Drug sales data alone,1398
0.1989733309620132,0.3126117914535814,0.3408998742487999,0.5286820433209589,0.5530320157681944,910457.6195578788,284619.7874925518,1017491.21062685,6.03643994096319e-4,Drug sales data alone,1672
0.5019837699607005,0.9555522300798376,0.6502822502861361,0.5227032573346615,0.6204179124604196,568372.7651535689,543109.8632591366,770558.4918102301,6.038491023184694e-4,Drug sales data alone,417
0.1464056874172856,0.21837433350394997,0.5634375680480257,0.3998445037418882,0.35531564117445885,2152254.16048399,469997.06782679464,2286080.1722882013,6.031036858263618e-4,Drug sales data alone,456
0.6816388288098182,0.9884318884086948,0.5429480430273167,0.0471748974688914,0.7270867390013991,458272.78003759246,452971.42937885993,473498.7193782821,6.031914447133179e-4,Drug sales data alone,968
0.4327626497369202,0.7951494485340831,0.5620891176821708,0.5416383885616068,0.6203318777528555,590305.9178651104,469381.4250568483,771037.8581786734,6.037586375160764e-4,Drug sales data alone,775
0.245352704309276,0.36437541528887873,0.727479713249887,0.21699913626302883,0.4168607667590726,1667418.4953288892,607566.3066958213,1761186.3922757634,6.038310335690029e-4,Drug sales data alone,1312
0.534379456910286,0.7671805504143313,0.5327314268444902,0.04190433165186281,0.6801981306675842,579109.3690762171,444281.4445179883,592374.2965106206,6.029655403911289e-4,Drug sales data alone,1843
0.20841539358272076,0.3136361036720725,0.746892991219917,0.3123455842318985,0.3715127383827226,1989974.979871832,624127.9990919123,2128537.7374123815,6.041682753164479e-4,Drug sales data alone,1340
0.5160986853980006,0.7854193973472366,0.4520896785886512,0.14100866603645212,0.7084117188882008,480593.5564243143,377467.5014557501,518313.5040436138,6.036672418753472e-4,Drug sales data alone,865
0.36565153347708385,0.5467455303084093,0.2538141606239583,0.1576162582480362,0.7536182515525981,388123.1793371674,212204.61351168543,411859.737787538,6.044795435461076e-4,Drug sales data alone,722
0.4872691805783194,0.956021465190346,0.23259658472097663,0.5848917272978745,0.8159396648876,202930.94826682055,194006.34249451215,283819.3940167179,6.030526491496339e-4,Drug sales data alone,1219
0.43326861446384607,0.6860899946366481,0.3620627654273724,0.25801248624944234,0.7173420581710926,440623.6885397266,302307.5041070011,496079.8119848578,6.036812657629089e-4,Drug sales data alone,733
0.18825156267863535,0.27154616778496893,0.6257316216682967,0.13401499862660413,0.3896229061131651,1922070.6828258224,521930.9281331905,1971816.7259977025,6.030697778187651e-4,Drug sales data alone,1452
0.2228427650565959,0.35582758169990913,0.5013336385596032,0.5387515868866933,0.4851931737894333,1175556.24772519,418295.3367802737,1335945.7432815456,6.032520578352176e-4,Drug sales data alone,1171
0.21367366743845995,0.32328072093786836,0.7254841548062765,0.32838564057528474,0.3843818416103873,1873934.8267786277,605807.0017915742,2015346.3693790133,6.037386676196975e-4,Drug sales data alone,1081
0.1554288922847959,0.22399639676461655,0.5082602459242085,0.15004265493373511,0.3937261946725151,1895785.284032181,424649.0726625936,1941052.4988030416,6.040691722601362e-4,Drug sales data alone,1306
0.5113180009158654,0.9980633294723176,0.5125256661959607,0.544848341362252,0.6792641540877576,429005.9681603947,428175.1249456587,594677.6769312548,6.040160088160353e-4,Drug sales data alone,700
0.5756347181219047,0.9921448292715508,0.4538917584137353,0.3158544994648478,0.7297173973960496,382122.14662131586,379120.511920484,467037.39942972007,6.039036020718705e-4,Drug sales data alone,510
0.551816362371703,0.9491000446546852,0.7443388548732416,0.3331722074048938,0.6111926644441822,653595.105686361,620327.143993009,800827.0612145254,6.025494997759901e-4,Drug sales data alone,1082
0.5824518901628574,0.8775175676793433,0.3924097434940427,0.11436541189944303,0.7583497582125455,373853.4738117139,328062.99100772827,400533.9838639647,6.044495975656682e-4,Drug sales data alone,1923
0.3711066833684021,0.5602225423940621,0.4435742934380807,0.1900878444293632,0.6394999663679742,659985.9538978802,369739.0090370407,710076.8096094658,6.026588498930802e-4,Drug sales data alone,53
0.42831470573860875,0.6541919242359047,0.5226666779695596,0.1860567408013984,0.6346548037376953,667401.0235501085,436608.35983325785,725192.1976255901,6.039623537133125e-4,Drug sales data alone,1078
0.16920527548763123,0.27792709740493954,0.7488993470409704,0.8404046391502575,0.3235640478321443,2256433.3492999854,627123.971258651,2630491.6213178635,6.054420552696836e-4,Drug sales data alone,375
0.4864105267544841,0.7387867564216264,0.5298819665446797,0.14937518789679033,0.6610573938341259,598905.9617695636,442463.79289731046,645830.4969040905,6.037278820963904e-4,Drug sales data alone,1100
0.21171122906097817,0.31324357214800014,0.3250557915255967,0.23064703027291528,0.5795503828331621,868057.564366991,271913.45229240885,912621.3832926436,6.04805066385634e-4,Drug sales data alone,1632
0.6013946975986545,0.9553645728364196,0.705738984901112,0.1908913787372422,0.644166287415382,616422.0284152948,588907.7678639374,696365.531681884,6.033173424558564e-4,Drug sales data alone,921
0.21166153078752173,0.3054133763617491,0.49201937112802624,0.12344144367012112,0.47659076339706874,1345207.2067227575,410844.2749113547,1381297.4777720654,6.037229325028262e-4,Drug sales data alone,105
0.45209101719873623,0.8253252534534891,0.7370469141746622,0.5090727259897813,0.5650019709269736,745936.7519423157,615640.4388570641,968934.2667333216,6.039133662323292e-4,Drug sales data alone,1388
0.1985885515787181,0.30647964714369824,0.7122585848919869,0.43034249393925333,0.3721961326235887,1943534.920016938,595653.8964982469,2125152.80016346,6.046428610217219e-4,Drug sales data alone,1768
0.658084534894566,0.9640524055552036,0.4517866358735467,0.06052555685544945,0.7552248461968908,391420.33732215886,377349.7177786565,407657.72481881344,6.038836681773782e-4,Drug sales data alone,177
0.38849971663431015,0.6030116862855137,0.5751369155367347,0.24265284982951751,0.5888898523085935,796624.5506687299,480373.9136351905,879539.2072698066,6.03880222420328e-4,Drug sales data alone,642
0.642702698591365,0.9826751630436522,0.5739267313991988,0.12592982962228289,0.7038230894914324,487283.42107658595,478841.3152549027,530194.9862831,6.032228677276526e-4,Drug sales data alone,1825
0.5596831610980791,0.8607910391982736,0.5056108284672426,0.14974812507660107,0.7013099526594001,490736.5619182483,422421.635106197,535628.3822235912,6.04049350635525e-4,Drug sales data alone,1330
0.44608615345881814,0.6823491598847539,0.5195637721144476,0.17702258437755608,0.6457255776046993,636165.890419978,434087.2608754083,690709.3600668481,6.04061024125396e-4,Drug sales data alone,606
0.6217172913830223,0.9199912961074348,0.6659384540712393,0.08009699950180964,0.6650117463981096,603176.7784676586,554917.3862043682,634787.7413599294,6.024720077223837e-4,Drug sales data alone,564
0.32090979656865665,0.5117806622439449,0.3995762735315198,0.35939299828494187,0.63050694910876115,652067.8949762107,333715.7391189402,737077.0006002367,6.038368772697282e-4,Drug sales data alone,1514
0.19764696403619472,0.3167497774527999,0.5862108769066714,0.6198807876960784,0.4173048600755715,1544890.7953671175,489343.8156214136,1760594.5343920311,6.035355642899028e-4,Drug sales data alone,1566
0.2537500472190965,0.426478256983669,0.31661718203156375,0.6393919065711234,0.6295783581990173,620363.9345326055,264571.7294949965,740508.2303297925,6.04159476583246e-4,Drug sales data alone,1771
0.23398435100984105,0.3627267005849291,0.5179577881628318,0.3908767282441148,0.4890416148714754,1194700.036083107,433349.6022771212,1314965.5166949215,6.049042971239248e-4,Drug sales data alone,844
0.4511902782695706,0.7581818362075513,0.44982745453138095,0.3669142643001777,0.6797264804458061,494774.9018965877,375129.3436293659,592934.0336533276,6.029450217605967e-4,Drug sales data alone,1817
0.4202513477122434,0.7551478002705305,0.71411839207254,0.5164494287063228,0.5550163754441801,789886.0051240781,596480.6792339246,1008844.0800325545,6.039052392882462e-4,Drug sales data alone,26
0.5385517676412908,0.8736509406573564,0.6537436367522557,0.2473989934302593,0.6362611467017659,625417.806644522,546396.8550788473,721555.8645941963,6.042871390281549e-4,Drug sales data alone,68
0.1630421711094166,0.23450512792669156,0.4586953019847649,0.14012170701145313,0.42984061175484994,1632739.4982750614,382885.7849139555,1670912.7487445325,6.035143290619183e-4,Drug sales data alone,1323
0.4963616236487124,0.8490261228097508,0.542763241977387,0.3577226386524293,0.6601558554748892,533622.4213283032,453059.37542472046,648828.2244346185,6.035139721525284e-4,Drug sales data alone,1262
0.17877888902033312,0.2854039739028258,0.4634779376679816,0.6648370473643748,0.449625245383897,1357452.914306284,387422.45612898545,1540562.3508828827,6.043636831553435e-4,Drug sales data alone,846
0.2382932979524944,0.34171145621897525,0.21733645290385956,0.08704350338086692,0.6991515929527892,530677.2666944636,181338.50158447065,541917.6596499092,6.032538232371718e-4,Drug sales data alone,1832
0.4376455480124794,0.6697714088375484,0.223314219944303,0.1812820288566845,0.8061861929347491,278794.68207550026,186728.7069901242,302819.5601474106,6.045571285574299e-4,Drug sales data alone,769
0.21119987228564652,0.33489387081978106,0.6810208682181649,0.5317971706160444,0.3969442297156569,1697353.7410015222,568433.3644744359,1912113.7414424224,6.034784637527559e-4,Drug sales data alone,730
0.26658700039219224,0.4168855989072547,0.35518918774827835,0.3799031725008043,0.6139111603814573,711742.9785960268,296715.397900038,791949.4375498678,6.039805904818487e-4,Drug sales data alone,1666
0.18348078339447363,0.2907102975638294,0.5217103599787374,0.6012609088502973,0.4271661457808216,1500770.8589683874,436289.5429858237,1686865.569289236,6.046276139962145e-4,Drug sales data alone,1178
0.4234420417533667,0.7878544449703143,0.5652284113411197,0.5825807531657499,0.6133255100284053,598319.1350205609,471388.3900367426,794252.6803016148,6.02972538516027e-4,Drug sales data alone,818
0.4307213233176296,0.7454084835861718,0.554760818911646,0.432723678390944,0.6222820946833691,621523.3739037329,463288.7956549428,763901.9524282293,6.037938033499466e-4,Drug sales data alone,669
0.4826695516816299,0.7686411148387523,0.6244537478046228,0.2423835224599021,0.6211490899287694,678224.0281912502,521310.8731393519,768082.9305523417,6.035859775694091e-4,Drug sales data alone,126
0.4608830182717753,0.658752966630145,0.625487647823219,0.03035103424553531,0.6100730325390202,792897.5574460777,522323.6182013995,804146.1763225466,6.037589217356559e-4,Drug sales data alone,264
